date,admin1,temp_max,temp_min,precipitation
2022-03-09,Hama,24.7,8.3,2.3
2022-03-09,Al-Hasakah,25.7,12.4,0.0
2022-03-09,Deir ez-Zor,28.3,7.2,6.1
2022-03-10,Aleppo,28.2,4.3,8.7
2022-03-10,Damascus,20.5,5.5,0.0
2022-03-10,Homs,20.4,2.7,7.2
2022-03-10,Idlib,17.8,7.6,0.4
2022-03-10,Lattakia,22.9,10.6,0.0
2022-03-10,Hama,21.4,4.9,3.6
2022-03-10,Al-Hasakah,18.8,3.6,0.0
2022-03-10,Deir ez-Zor,29.6,6.3,0.0
2022-03-11,Aleppo,21.9,4.4,0.0
2022-03-11,Damascus,23.0,5.1,0.0
2022-03-11,Homs,22.0,6.3,0.0
2022-03-11,Idlib,23.3,3.6,0.0
2022-03-11,Lattakia,20.0,9.2,6.3
2022-03-11,Hama,19.0,6.9,0.9
2022-03-11,Al-Hasakah,21.1,4.1,3.7
2022-03-11,Deir ez-Zor,26.5,4.1,0.0
2022-03-12,Aleppo,28.5,7.9,3.5
2022-03-12,Damascus,23.2,8.5,4.7
2022-03-12,Homs,18.4,4.0,2.5
2022-03-12,Idlib,22.3,2.6,26.9
2022-03-12,Lattakia,26.3,12.5,0.1
2022-03-12,Hama,26.8,7.4,0.0
2022-03-12,Al-Hasakah,17.3,7.1,0.0
2022-03-12,Deir ez-Zor,29.7,6.1,0.0
2022-03-13,Aleppo,22.4,9.6,0.0
2022-03-13,Damascus,23.1,5.1,0.0
2022-03-13,Homs,20.5,8.8,0.0
2022-03-13,Idlib,19.3,4.8,0.4
2022-03-13,Lattakia,25.0,9.6,0.0
2022-03-13,Hama,22.8,12.7,0.0
2022-03-13,Al-Hasakah,24.8,11.8,0.0
2022-03-13,Deir ez-Zor,34.9,8.7,5.6
2022-03-14,Aleppo,21.4,8.9,0.0
2022-03-14,Damascus,23.9,7.4,0.0
2022-03-14,Homs,24.1,6.5,0.0
2022-03-14,Idlib,22.6,3.8,1.1
2022-03-14,Lattakia,19.6,8.8,0.0
2022-03-14,Hama,19.6,7.8,0.0
2022-03-14,Al-Hasakah,27.8,7.3,0.0
2022-03-14,Deir ez-Zor,32.6,5.9,0.0
2022-03-15,Aleppo,21.5,6.4,4.5
2022-03-15,Damascus,26.3,8.5,0.0
2022-03-15,Homs,19.2,9.6,7.0
2022-03-15,Idlib,24.2,3.2,0.0
2022-03-15,Lattakia,23.2,10.0,11.6
2022-03-15,Hama,25.0,8.8,0.0
2022-03-15,Al-Hasakah,27.0,10.3,0.0
2022-03-15,Deir ez-Zor,26.8,8.5,0.0
2022-03-16,Aleppo,27.5,5.0,7.2
2022-03-16,Damascus,24.6,10.2,0.0
2022-03-16,Homs,23.1,9.0,0.0
2022-03-16,Idlib,22.4,11.4,1.3
2022-03-16,Lattakia,21.4,5.7,0.0
2022-03-16,Hama,26.2,10.6,3.0
2022-03-16,Al-Hasakah,21.9,12.8,3.5
2022-03-16,Deir ez-Zor,31.8,13.1,0.0
2022-03-17,Aleppo,26.3,6.4,0.0
2022-03-17,Damascus,22.8,8.6,0.0
2022-03-17,Homs,27.4,8.8,0.0
2022-03-17,Idlib,23.9,9.2,0.8
2022-03-17,Lattakia,23.0,10.7,0.0
2022-03-17,Hama,23.3,8.3,0.0
2022-03-17,Al-Hasakah,26.1,7.6,0.0
2022-03-17,Deir ez-Zor,28.5,12.0,0.0
2022-03-18,Aleppo,25.7,11.0,0.0
2022-03-18,Damascus,22.5,7.6,0.0
2022-03-18,Homs,22.4,5.2,1.3
2022-03-18,Idlib,22.6,7.4,18.1
2022-03-18,Lattakia,22.8,12.6,0.0
2022-03-18,Hama,21.4,6.4,1.5
2022-03-18,Al-Hasakah,24.5,10.3,0.0
2022-03-18,Deir ez-Zor,29.7,8.5,0.0
2022-03-19,Aleppo,24.2,10.1,0.0
2022-03-19,Damascus,25.4,5.9,0.0
2022-03-19,Homs,23.1,5.3,0.0
2022-03-19,Idlib,24.0,6.8,0.0
2022-03-19,Lattakia,27.2,13.6,0.0
2022-03-19,Hama,26.5,4.5,0.0
2022-03-19,Al-Hasakah,25.4,12.4,0.0
2022-03-19,Deir ez-Zor,33.6,14.6,0.0
2022-03-20,Aleppo,20.5,7.3,0.0
2022-03-20,Damascus,24.0,7.9,4.2
2022-03-20,Homs,30.3,7.3,0.0
2022-03-20,Idlib,29.1,5.8,0.0
2022-03-20,Lattakia,21.1,9.7,8.7
2022-03-20,Hama,22.4,10.2,0.0
2022-03-20,Al-Hasakah,24.5,10.0,0.0
2022-03-20,Deir ez-Zor,27.9,11.2,0.0
2022-03-21,Aleppo,23.5,7.8,0.0
2022-03-21,Damascus,26.6,12.1,3.1
2022-03-21,Homs,23.9,5.7,1.7
2022-03-21,Idlib,25.9,8.5,7.1
2022-03-21,Lattakia,17.1,10.8,0.0
2022-03-21,Hama,24.4,13.5,0.2
2022-03-21,Al-Hasakah,27.4,5.7,0.0
2022-03-21,Deir ez-Zor,29.4,19.1,0.1
2022-03-22,Aleppo,24.6,11.2,1.0
2022-03-22,Damascus,24.0,12.5,7.4
2022-03-22,Homs,26.4,12.9,1.5
2022-03-22,Idlib,29.9,9.7,0.2
2022-03-22,Lattakia,24.6,12.7,0.0
2022-03-22,Hama,22.8,13.2,0.0
2022-03-22,Al-Hasakah,28.4,12.7,68.6
2022-03-22,Deir ez-Zor,33.8,15.3,0.0
2022-03-23,Aleppo,29.7,9.5,2.3
2022-03-23,Damascus,26.6,6.8,0.0
2022-03-23,Homs,24.9,1.2,0.0
2022-03-23,Idlib,29.2,11.6,0.0
2022-03-23,Lattakia,22.9,16.8,0.0
2022-03-23,Hama,30.1,7.9,1.0
2022-03-23,Al-Hasakah,31.4,11.1,0.0
2022-03-23,Deir ez-Zor,23.4,12.4,0.0
2022-03-24,Aleppo,29.8,11.3,0.0
2022-03-24,Damascus,27.6,10.4,0.0
2022-03-24,Homs,27.2,9.7,0.1
2022-03-24,Idlib,25.6,10.2,0.6
2022-03-24,Lattakia,27.5,14.1,0.0
2022-03-24,Hama,24.1,11.2,0.0
2022-03-24,Al-Hasakah,29.1,11.7,0.0
2022-03-24,Deir ez-Zor,26.5,8.0,0.0
2022-03-25,Aleppo,28.8,7.5,0.0
2022-03-25,Damascus,26.0,13.6,0.0
2022-03-25,Homs,23.6,11.9,3.1
2022-03-25,Idlib,24.9,11.6,0.0
2022-03-25,Lattakia,24.0,15.7,13.5
2022-03-25,Hama,27.9,12.4,3.2
2022-03-25,Al-Hasakah,29.9,10.1,0.0
2022-03-25,Deir ez-Zor,30.4,13.0,0.0
2022-03-26,Aleppo,26.0,12.3,0.0
2022-03-26,Damascus,30.0,9.7,0.0
2022-03-26,Homs,21.5,7.9,2.7
2022-03-26,Idlib,24.9,11.1,0.9
2022-03-26,Lattakia,23.6,11.7,0.0
2022-03-26,Hama,23.1,12.4,0.0
2022-03-26,Al-Hasakah,29.6,14.6,0.0
2022-03-26,Deir ez-Zor,32.9,15.0,0.0
2022-03-27,Aleppo,28.8,11.4,0.0
2022-03-27,Damascus,21.0,8.1,9.3
2022-03-27,Homs,20.1,10.3,0.2
2022-03-27,Idlib,26.6,11.9,5.6
2022-03-27,Lattakia,24.6,14.7,88.4
2022-03-27,Hama,31.8,14.7,0.0
2022-03-27,Al-Hasakah,30.6,10.4,0.0
2022-03-27,Deir ez-Zor,26.7,16.6,0.0
2022-03-28,Aleppo,25.9,11.8,4.6
2022-03-28,Damascus,26.0,9.9,0.0
2022-03-28,Homs,24.5,10.0,0.0
2022-03-28,Idlib,26.1,11.0,7.7
2022-03-28,Lattakia,24.5,12.2,0.0
2022-03-28,Hama,23.1,13.1,11.7
2022-03-28,Al-Hasakah,27.8,13.8,0.0
2022-03-28,Deir ez-Zor,33.9,15.6,3.0
2022-03-29,Aleppo,30.8,10.8,0.0
2022-03-29,Damascus,21.7,9.8,0.0
2022-03-29,Homs,27.4,7.6,0.0
2022-03-29,Idlib,27.0,11.0,2.6
2022-03-29,Lattakia,27.5,11.5,0.0
2022-03-29,Hama,30.2,11.8,1.3
2022-03-29,Al-Hasakah,32.3,11.2,0.0
2022-03-29,Deir ez-Zor,34.6,17.4,0.0
2022-03-30,Aleppo,28.0,12.6,22.3
2022-03-30,Damascus,29.6,14.6,0.0
2022-03-30,Homs,26.1,6.4,2.8
2022-03-30,Idlib,31.2,12.3,0.0
2022-03-30,Lattakia,27.4,15.2,0.0
2022-03-30,Hama,30.9,11.1,0.0
2022-03-30,Al-Hasakah,29.0,16.6,0.0
2022-03-30,Deir ez-Zor,36.5,14.6,0.0
2022-03-31,Aleppo,31.6,10.8,0.0
2022-03-31,Damascus,25.7,13.9,4.7
2022-03-31,Homs,26.4,6.0,7.0
2022-03-31,Idlib,24.9,16.9,1.8
2022-03-31,Lattakia,26.3,16.4,1.4
2022-03-31,Hama,31.1,12.7,6.3
2022-03-31,Al-Hasakah,36.5,15.4,0.0
2022-03-31,Deir ez-Zor,38.7,17.1,1.2
2022-04-01,Aleppo,33.4,18.1,0.0
2022-04-01,Damascus,31.9,9.3,0.0
2022-04-01,Homs,25.3,12.3,0.0
2022-04-01,Idlib,27.3,13.1,2.2
2022-04-01,Lattakia,25.3,13.5,0.0
2022-04-01,Hama,31.4,20.5,0.0
2022-04-01,Al-Hasakah,35.4,11.2,0.5
2022-04-01,Deir ez-Zor,37.8,15.4,0.0
2022-04-02,Aleppo,28.4,16.6,0.0
2022-04-02,Damascus,32.3,15.5,5.0
2022-04-02,Homs,33.1,13.7,0.0
2022-04-02,Idlib,28.7,15.4,0.0
2022-04-02,Lattakia,23.4,10.1,0.0
2022-04-02,Hama,29.0,13.3,3.3
2022-04-02,Al-Hasakah,29.0,15.7,4.4
2022-04-02,Deir ez-Zor,42.0,11.9,0.0
2022-04-03,Aleppo,32.9,15.0,0.0
2022-04-03,Damascus,26.6,16.4,0.0
2022-04-03,Homs,30.0,9.9,35.7
2022-04-03,Idlib,25.9,16.1,7.1
2022-04-03,Lattakia,27.2,14.3,4.4
2022-04-03,Hama,28.4,13.8,0.0
2022-04-03,Al-Hasakah,33.3,13.4,0.0
2022-04-03,Deir ez-Zor,29.4,12.6,0.0
2022-04-04,Aleppo,29.2,15.2,0.0
2022-04-04,Damascus,30.5,13.6,0.0
2022-04-04,Homs,32.9,17.1,0.7
2022-04-04,Idlib,30.8,11.5,4.0
2022-04-04,Lattakia,27.3,17.4,0.0
2022-04-04,Hama,28.1,14.7,0.0
2022-04-04,Al-Hasakah,27.5,14.2,2.8
2022-04-04,Deir ez-Zor,42.8,19.9,0.0
2022-04-05,Aleppo,31.7,14.9,0.0
2022-04-05,Damascus,30.9,7.3,0.0
2022-04-05,Homs,28.2,18.0,0.0
2022-04-05,Idlib,27.6,12.6,0.0
2022-04-05,Lattakia,25.0,14.7,0.0
2022-04-05,Hama,27.0,13.5,8.6
2022-04-05,Al-Hasakah,27.3,19.3,0.0
2022-04-05,Deir ez-Zor,39.4,17.5,0.0
2022-04-06,Aleppo,38.3,17.7,0.0
2022-04-06,Damascus,26.0,14.6,0.0
2022-04-06,Homs,29.6,17.1,0.0
2022-04-06,Idlib,29.6,11.9,1.1
2022-04-06,Lattakia,25.8,13.9,2.4
2022-04-06,Hama,31.2,12.2,4.3
2022-04-06,Al-Hasakah,33.5,19.5,1.3
2022-04-06,Deir ez-Zor,42.8,17.1,0.7
2022-04-07,Aleppo,26.9,16.1,0.0
2022-04-07,Damascus,31.2,14.5,0.0
2022-04-07,Homs,27.1,13.7,5.1
2022-04-07,Idlib,22.3,13.4,4.7
2022-04-07,Lattakia,30.4,17.1,3.4
2022-04-07,Hama,33.3,18.1,0.0
2022-04-07,Al-Hasakah,30.7,14.1,0.0
2022-04-07,Deir ez-Zor,38.3,15.3,0.0
2022-04-08,Aleppo,30.3,18.8,0.0
2022-04-08,Damascus,34.1,15.2,0.0
2022-04-08,Homs,30.3,12.9,0.0
2022-04-08,Idlib,23.9,17.2,0.0
2022-04-08,Lattakia,27.1,13.6,0.9
2022-04-08,Hama,35.9,12.9,0.0
2022-04-08,Al-Hasakah,37.1,13.4,3.2
2022-04-08,Deir ez-Zor,36.3,18.6,0.0
2022-04-09,Aleppo,34.3,20.9,0.0
2022-04-09,Damascus,30.0,20.9,2.7
2022-04-09,Homs,24.6,14.4,1.7
2022-04-09,Idlib,31.0,13.9,12.4
2022-04-09,Lattakia,23.4,18.8,0.0
2022-04-09,Hama,32.8,18.8,0.0
2022-04-09,Al-Hasakah,33.2,21.3,0.0
2022-04-09,Deir ez-Zor,33.0,18.8,0.0
2022-04-10,Aleppo,39.1,20.1,0.0
2022-04-10,Damascus,31.3,11.8,0.0
2022-04-10,Homs,34.1,13.4,5.5
2022-04-10,Idlib,38.0,11.4,0.0
2022-04-10,Lattakia,26.0,18.6,1.3
2022-04-10,Hama,29.9,14.6,0.0
2022-04-10,Al-Hasakah,40.6,18.4,0.0
2022-04-10,Deir ez-Zor,33.7,20.9,0.0
2022-04-11,Aleppo,32.5,18.1,0.0
2022-04-11,Damascus,28.4,14.7,0.0
2022-04-11,Homs,26.6,15.6,2.8
2022-04-11,Idlib,28.9,17.3,1.1
2022-04-11,Lattakia,27.5,18.1,0.0
2022-04-11,Hama,31.7,17.6,0.0
2022-04-11,Al-Hasakah,33.3,18.3,1.4
2022-04-11,Deir ez-Zor,41.4,19.0,0.0
2022-04-12,Aleppo,34.7,15.3,0.0
2022-04-12,Damascus,31.7,10.4,0.0
2022-04-12,Homs,29.9,13.2,0.0
2022-04-12,Idlib,35.2,12.5,0.0
2022-04-12,Lattakia,27.6,17.3,6.1
2022-04-12,Hama,29.6,19.1,0.3
2022-04-12,Al-Hasakah,38.7,18.9,9.1
2022-04-12,Deir ez-Zor,46.2,16.0,0.0
2022-04-13,Aleppo,35.3,19.8,0.0
2022-04-13,Damascus,35.6,18.6,0.0
2022-04-13,Homs,29.6,16.2,0.0
2022-04-13,Idlib,35.1,19.6,14.2
2022-04-13,Lattakia,27.7,20.0,3.9
2022-04-13,Hama,29.0,14.0,0.0
2022-04-13,Al-Hasakah,38.5,19.1,0.0
2022-04-13,Deir ez-Zor,41.2,16.7,0.0
2022-04-14,Aleppo,32.2,19.5,0.0
2022-04-14,Damascus,28.6,10.4,0.0
2022-04-14,Homs,25.6,16.0,0.0
2022-04-14,Idlib,34.6,15.9,1.1
2022-04-14,Lattakia,26.9,18.1,6.4
2022-04-14,Hama,30.6,17.2,0.0
2022-04-14,Al-Hasakah,40.1,16.1,0.2
2022-04-14,Deir ez-Zor,42.4,19.9,0.0
2022-04-15,Aleppo,35.2,18.3,0.0
2022-04-15,Damascus,30.1,18.6,0.0
2022-04-15,Homs,29.0,19.2,1.3
2022-04-15,Idlib,35.5,15.3,1.4
2022-04-15,Lattakia,24.8,18.2,10.4
2022-04-15,Hama,27.7,17.7,0.0
2022-04-15,Al-Hasakah,35.7,19.4,0.0
2022-04-15,Deir ez-Zor,42.4,18.9,12.0
2022-04-16,Aleppo,35.2,21.9,0.0
2022-04-16,Damascus,34.5,15.8,0.0
2022-04-16,Homs,32.2,15.4,0.0
2022-04-16,Idlib,32.3,17.3,2.4
2022-04-16,Lattakia,26.0,17.6,1.9
2022-04-16,Hama,36.2,20.2,12.4
2022-04-16,Al-Hasakah,35.0,20.3,0.0
2022-04-16,Deir ez-Zor,41.4,20.8,0.0
2022-04-17,Aleppo,38.9,17.6,0.0
2022-04-17,Damascus,31.9,16.2,0.0
2022-04-17,Homs,33.4,18.7,2.0
2022-04-17,Idlib,28.9,20.4,0.0
2022-04-17,Lattakia,28.5,20.3,1.4
2022-04-17,Hama,38.1,22.7,0.0
2022-04-17,Al-Hasakah,35.4,22.2,0.0
2022-04-17,Deir ez-Zor,37.8,20.8,0.0
2022-04-18,Aleppo,33.5,15.8,8.4
2022-04-18,Damascus,33.3,16.8,0.0
2022-04-18,Homs,33.8,20.9,0.0
2022-04-18,Idlib,29.2,17.7,0.0
2022-04-18,Lattakia,25.4,13.9,15.2
2022-04-18,Hama,37.7,19.4,3.1
2022-04-18,Al-Hasakah,38.1,21.6,0.0
2022-04-18,Deir ez-Zor,36.7,21.8,0.0
2022-04-19,Aleppo,37.7,21.0,0.0
2022-04-19,Damascus,32.4,20.1,0.0
2022-04-19,Homs,37.3,18.9,0.0
2022-04-19,Idlib,31.9,17.3,0.0
2022-04-19,Lattakia,32.1,16.9,0.0
2022-04-19,Hama,36.9,17.3,1.7
2022-04-19,Al-Hasakah,33.0,21.3,0.0
2022-04-19,Deir ez-Zor,43.2,22.0,0.0
2022-04-20,Aleppo,34.8,15.8,0.0
2022-04-20,Damascus,36.1,14.9,0.0
2022-04-20,Homs,34.8,15.6,0.0
2022-04-20,Idlib,28.3,20.0,11.4
2022-04-20,Lattakia,30.8,16.6,3.2
2022-04-20,Hama,37.9,18.5,0.0
2022-04-20,Al-Hasakah,36.9,22.8,6.1
2022-04-20,Deir ez-Zor,39.6,24.1,0.0
2022-04-21,Aleppo,37.9,20.0,0.0
2022-04-21,Damascus,29.1,18.6,0.0
2022-04-21,Homs,32.6,15.9,0.0
2022-04-21,Idlib,30.7,19.0,0.0
2022-04-21,Lattakia,29.6,18.4,5.5
2022-04-21,Hama,34.9,25.9,0.0
2022-04-21,Al-Hasakah,34.0,22.4,0.4
2022-04-21,Deir ez-Zor,40.8,27.7,0.0
2022-04-22,Aleppo,36.5,22.5,0.0
2022-04-22,Damascus,34.3,17.1,0.0
2022-04-22,Homs,34.0,17.3,0.0
2022-04-22,Idlib,41.6,19.4,0.0
2022-04-22,Lattakia,27.8,18.0,0.0
2022-04-22,Hama,33.8,18.4,0.0
2022-04-22,Al-Hasakah,38.9,20.8,0.3
2022-04-22,Deir ez-Zor,45.0,22.5,0.0
2022-04-23,Aleppo,41.8,25.4,0.0
2022-04-23,Damascus,33.9,16.6,0.0
2022-04-23,Homs,35.1,20.8,5.0
2022-04-23,Idlib,39.5,18.4,44.7
2022-04-23,Lattakia,30.7,20.4,2.1
2022-04-23,Hama,38.3,27.3,16.6
2022-04-23,Al-Hasakah,36.6,23.3,0.0
2022-04-23,Deir ez-Zor,42.6,21.8,0.0
2022-04-24,Aleppo,39.3,21.7,1.9
2022-04-24,Damascus,35.5,19.7,0.0
2022-04-24,Homs,36.2,16.7,14.3
2022-04-24,Idlib,31.4,18.7,0.7
2022-04-24,Lattakia,30.1,22.3,0.2
2022-04-24,Hama,36.7,20.7,0.0
2022-04-24,Al-Hasakah,38.5,25.1,13.7
2022-04-24,Deir ez-Zor,44.7,23.3,0.0
2022-04-25,Aleppo,40.4,23.3,8.0
2022-04-25,Damascus,34.7,17.6,0.0
2022-04-25,Homs,38.4,17.5,0.0
2022-04-25,Idlib,33.2,16.5,0.0
2022-04-25,Lattakia,29.3,24.1,0.3
2022-04-25,Hama,33.0,20.5,0.0
2022-04-25,Al-Hasakah,39.8,21.9,4.6
2022-04-25,Deir ez-Zor,48.7,23.3,0.0
2022-04-26,Aleppo,36.8,21.9,0.0
2022-04-26,Damascus,35.7,12.7,0.0
2022-04-26,Homs,39.0,20.0,0.0
2022-04-26,Idlib,28.4,18.2,0.0
2022-04-26,Lattakia,28.5,18.9,0.0
2022-04-26,Hama,36.3,21.8,0.0
2022-04-26,Al-Hasakah,34.2,24.1,0.0
2022-04-26,Deir ez-Zor,40.0,21.8,0.0
2022-04-27,Aleppo,36.1,20.7,0.0
2022-04-27,Damascus,31.7,19.6,0.0
2022-04-27,Homs,32.4,21.8,0.1
2022-04-27,Idlib,35.4,16.9,0.0
2022-04-27,Lattakia,30.7,21.5,0.0
2022-04-27,Hama,40.0,20.7,0.0
2022-04-27,Al-Hasakah,42.1,24.5,0.0
2022-04-27,Deir ez-Zor,35.4,21.4,0.0
2022-04-28,Aleppo,35.8,22.5,0.0
2022-04-28,Damascus,30.8,20.1,1.8
2022-04-28,Homs,35.1,20.6,0.0
2022-04-28,Idlib,35.0,20.0,0.0
2022-04-28,Lattakia,33.5,21.6,3.9
2022-04-28,Hama,34.0,20.7,0.0
2022-04-28,Al-Hasakah,47.9,24.3,0.0
2022-04-28,Deir ez-Zor,47.2,28.6,0.0
2022-04-29,Aleppo,35.9,17.7,0.0
2022-04-29,Damascus,37.3,23.6,0.0
2022-04-29,Homs,33.5,18.0,0.0
2022-04-29,Idlib,27.5,21.7,0.0
2022-04-29,Lattakia,33.0,20.0,0.0
2022-04-29,Hama,35.5,21.2,0.0
2022-04-29,Al-Hasakah,39.5,26.1,0.0
2022-04-29,Deir ez-Zor,38.4,20.9,0.0
2022-04-30,Aleppo,41.5,20.5,2.4
2022-04-30,Damascus,36.1,15.5,1.9
2022-04-30,Homs,32.1,14.8,0.0
2022-04-30,Idlib,38.8,17.7,0.0
2022-04-30,Lattakia,30.9,18.1,0.0
2022-04-30,Hama,35.6,23.8,9.3
2022-04-30,Al-Hasakah,39.7,24.1,1.1
2022-04-30,Deir ez-Zor,46.4,29.9,0.0
2022-05-01,Aleppo,43.9,21.2,0.0
2022-05-01,Damascus,37.6,20.5,0.0
2022-05-01,Homs,32.9,18.1,0.0
2022-05-01,Idlib,37.0,20.9,0.0
2022-05-01,Lattakia,30.0,19.4,2.6
2022-05-01,Hama,41.5,24.2,0.0
2022-05-01,Al-Hasakah,39.9,20.8,0.0
2022-05-01,Deir ez-Zor,49.1,26.4,0.0
2022-05-02,Aleppo,41.8,18.7,0.0
2022-05-02,Damascus,37.9,26.6,0.0
2022-05-02,Homs,30.7,20.4,0.0
2022-05-02,Idlib,33.4,18.8,13.1
2022-05-02,Lattakia,30.1,20.7,0.0
2022-05-02,Hama,37.3,23.3,0.0
2022-05-02,Al-Hasakah,47.1,28.0,0.0
2022-05-02,Deir ez-Zor,45.3,24.2,0.0
2022-05-03,Aleppo,40.7,21.6,0.6
2022-05-03,Damascus,37.4,23.8,5.2
2022-05-03,Homs,38.1,23.6,0.3
2022-05-03,Idlib,35.9,19.6,0.0
2022-05-03,Lattakia,33.9,21.0,6.7
2022-05-03,Hama,34.6,25.9,0.0
2022-05-03,Al-Hasakah,42.8,25.4,0.0
2022-05-03,Deir ez-Zor,50.4,24.4,0.0
2022-05-04,Aleppo,38.1,23.6,0.0
2022-05-04,Damascus,36.2,26.0,0.0
2022-05-04,Homs,39.4,20.9,0.0
2022-05-04,Idlib,35.1,21.5,0.0
2022-05-04,Lattakia,26.6,19.4,0.0
2022-05-04,Hama,36.1,25.4,20.2
2022-05-04,Al-Hasakah,36.8,20.5,0.0
2022-05-04,Deir ez-Zor,46.4,26.8,0.0
2022-05-05,Aleppo,35.9,24.5,0.0
2022-05-05,Damascus,39.2,23.3,0.0
2022-05-05,Homs,31.5,19.4,7.1
2022-05-05,Idlib,36.1,20.3,4.4
2022-05-05,Lattakia,34.5,21.1,4.5
2022-05-05,Hama,42.9,27.9,0.0
2022-05-05,Al-Hasakah,40.6,23.5,5.6
2022-05-05,Deir ez-Zor,47.0,24.7,0.0
2022-05-06,Aleppo,42.8,25.5,0.0
2022-05-06,Damascus,36.4,23.7,0.0
2022-05-06,Homs,33.9,22.2,1.3
2022-05-06,Idlib,39.1,20.4,0.0
2022-05-06,Lattakia,31.9,18.1,5.8
2022-05-06,Hama,37.1,26.2,0.0
2022-05-06,Al-Hasakah,39.8,23.3,0.0
2022-05-06,Deir ez-Zor,47.0,25.9,0.0
2022-05-07,Aleppo,42.4,24.3,0.0
2022-05-07,Damascus,36.3,19.7,0.6
2022-05-07,Homs,36.5,22.6,0.0
2022-05-07,Idlib,36.6,24.7,0.0
2022-05-07,Lattakia,35.2,23.5,0.2
2022-05-07,Hama,40.3,26.1,0.0
2022-05-07,Al-Hasakah,44.4,24.7,0.0
2022-05-07,Deir ez-Zor,49.1,24.2,0.0
2022-05-08,Aleppo,37.6,29.6,0.0
2022-05-08,Damascus,39.3,23.7,1.6
2022-05-08,Homs,42.2,24.1,0.0
2022-05-08,Idlib,38.0,21.5,8.7
2022-05-08,Lattakia,31.1,25.1,0.1
2022-05-08,Hama,42.3,22.5,1.5
2022-05-08,Al-Hasakah,47.5,27.2,0.0
2022-05-08,Deir ez-Zor,46.5,25.5,2.1
2022-05-09,Aleppo,37.4,29.5,0.0
2022-05-09,Damascus,36.7,24.5,0.6
2022-05-09,Homs,38.2,24.2,0.0
2022-05-09,Idlib,41.5,24.7,0.0
2022-05-09,Lattakia,31.0,21.5,0.0
2022-05-09,Hama,40.2,24.6,0.0
2022-05-09,Al-Hasakah,44.7,30.7,0.0
2022-05-09,Deir ez-Zor,49.7,29.5,10.3
2022-05-10,Aleppo,43.2,23.1,0.0
2022-05-10,Damascus,43.0,21.4,0.1
2022-05-10,Homs,41.8,15.3,6.3
2022-05-10,Idlib,36.0,24.6,0.0
2022-05-10,Lattakia,30.3,19.3,0.0
2022-05-10,Hama,35.8,23.1,0.0
2022-05-10,Al-Hasakah,41.6,20.4,0.0
2022-05-10,Deir ez-Zor,42.7,19.0,0.0
2022-05-11,Aleppo,43.3,29.4,3.1
2022-05-11,Damascus,38.1,24.4,0.0
2022-05-11,Homs,40.7,28.0,0.0
2022-05-11,Idlib,39.6,20.8,0.0
2022-05-11,Lattakia,30.9,20.1,0.0
2022-05-11,Hama,38.7,28.8,20.9
2022-05-11,Al-Hasakah,45.9,23.8,0.0
2022-05-11,Deir ez-Zor,50.5,24.7,0.0
2022-05-12,Aleppo,44.2,26.2,0.0
2022-05-12,Damascus,43.5,21.3,0.0
2022-05-12,Homs,36.4,20.5,0.1
2022-05-12,Idlib,38.8,23.7,5.7
2022-05-12,Lattakia,32.0,20.9,0.0
2022-05-12,Hama,41.2,23.7,0.0
2022-05-12,Al-Hasakah,46.2,29.6,0.0
2022-05-12,Deir ez-Zor,53.7,25.4,13.8
2022-05-13,Aleppo,40.0,27.3,0.0
2022-05-13,Damascus,39.5,23.1,3.9
2022-05-13,Homs,41.2,23.3,0.0
2022-05-13,Idlib,39.3,22.5,0.0
2022-05-13,Lattakia,32.8,20.3,0.0
2022-05-13,Hama,37.5,24.9,10.3
2022-05-13,Al-Hasakah,42.0,28.5,0.0
2022-05-13,Deir ez-Zor,49.4,27.6,0.0
2022-05-14,Aleppo,42.4,23.3,2.7
2022-05-14,Damascus,38.7,22.4,6.4
2022-05-14,Homs,34.7,26.4,5.1
2022-05-14,Idlib,41.4,24.4,0.0
2022-05-14,Lattakia,30.9,22.2,6.0
2022-05-14,Hama,41.3,22.8,0.0
2022-05-14,Al-Hasakah,46.6,28.7,0.0
2022-05-14,Deir ez-Zor,45.8,33.2,0.0
2022-05-15,Aleppo,37.2,23.8,0.0
2022-05-15,Damascus,41.8,22.0,0.0
2022-05-15,Homs,38.6,22.4,0.0
2022-05-15,Idlib,39.2,20.4,2.0
2022-05-15,Lattakia,29.2,23.6,0.0
2022-05-15,Hama,37.2,23.6,0.0
2022-05-15,Al-Hasakah,42.6,30.5,2.7
2022-05-15,Deir ez-Zor,51.8,23.2,0.0
2022-05-16,Aleppo,43.4,25.8,0.0
2022-05-16,Damascus,41.7,23.1,0.0
2022-05-16,Homs,37.1,23.6,0.0
2022-05-16,Idlib,39.6,24.4,0.0
2022-05-16,Lattakia,34.2,19.2,0.0
2022-05-16,Hama,44.2,22.6,0.0
2022-05-16,Al-Hasakah,46.8,30.6,0.0
2022-05-16,Deir ez-Zor,49.7,26.2,0.1
2022-05-17,Aleppo,44.7,26.3,0.0
2022-05-17,Damascus,33.4,22.6,0.0
2022-05-17,Homs,38.1,25.0,0.0
2022-05-17,Idlib,41.6,24.3,0.0
2022-05-17,Lattakia,35.7,24.3,0.0
2022-05-17,Hama,40.4,23.7,0.0
2022-05-17,Al-Hasakah,45.1,25.1,0.0
2022-05-17,Deir ez-Zor,55.2,25.0,0.0
2022-05-18,Aleppo,41.0,24.3,0.0
